"url","creation-date","id",,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/363383","16-09-2004",718,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4383365","23-05-2011",719,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/emission/worldmusic.html","14-03-2012",720,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4151917","15-01-2011",721,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3285279","22-07-2009",722,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4016019","19-10-2010",723,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3980469","26-09-2010",724,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4466401","07-07-2011",725,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3350281","17-08-2009",726,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4628619","22-09-2011",727,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4204592","17-02-2011",728,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3625814","09-01-2010",729,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3785034","14-04-2010",730,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Solidarit-et-monde-associatif-9","20-05-2007",731,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4457826","03-07-2011",732,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4123198","01-01-2011",733,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/21","01-01-2012",734,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3096401","09-04-2009",735,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4035538","03-11-2010",736,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4813908/j-ai-appercu-petit-garcon-chez.html","11-01-2012",737,"bouloulou4|2","sara**|1","Hamza|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4035538/devise-contre-dirhams.html","03-11-2010",738,"azl95|1","lola.|1","sara**|3",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/lecteur/1/radio-yabiladi.html","10-05-2012",739,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3993614/notion-d-orgasme.html","04-10-2010",740,"boutrioult1|2","sakki|1","Nabuchodonosor II|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3772628/deuxieme-question-carte-nationale.html","05-04-2010",741,"boutrioult1|10","Djemila75|1","Bengi|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Solidarit-et-monde-associatif-9/","20-05-2007",742,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4021175/quoi-s-abonner.html","23-10-2010",743,"boutrioult1|1","habib75|2","M_S|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4124603/j-aime-maroc-c-est-tout.html","29-12-2011",744,"Anonymatica|1","habib75|1","azl95|3","Hamza|4","casainfo1|3",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3325266/boite-suggestion.html","07-08-2009",745,"boutrioult1|1","habib75|1","Djemila75|8",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4242499/rachida-dati.html","08-03-2011",746,"sheera|3","Djemila75|1","lola.|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4765651/aimez-facebook-vous-aimerez-israel.html","16-03-2012",747,"MissYabiladi2010|5","Nabuchodonosor II|14","Bengi|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3064125/investissement-maroc-gouvernement-sacrifie-citoyens.html","20-03-2009",748,"sakki|1","azl95|2","MissYabiladi2010|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4297172/hommage.html","11-04-2011",749,"sheera|2","Djemila75|3","lola.|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3430027/debauche-dans-toute-splendeur-casa.html","29-09-2009",750,"sara**|1","Bengi|6","Chti'sem|2","zig-zag|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4114070/jamel-debbouze-suis-musulman-pratiquement.html","14-04-2011",751,"Chti'sem|1","bouloulou4|1","azl95|11","lola.|2","El Gitano|2","Djemila75|6",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Vie-de-famille-et-socit-70/","16-05-2007",752,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4385429/l-adjointe-maire-l-oblige-retirer-voile.html","24-05-2011",753,"MissYabiladi2010|5","Bengi|2","habib75|2","azl95|1","El Gitano|6","Djemila75|1",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4875835/joyeux-printemps.html","20-02-2012",754,"ma-casablanca|24","sara**|2","MissYabiladi2010|5",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3166885/niveau-forum.html","12-05-2009",755,"Ali_ben_barri|2","habib75|5","azl95|2","Chti'sem|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4028677/marocains-algeriens.html","29-10-2010",756,"El Gitano|1","sakki|2","bouloulou4|1","sara**|3","S  belamri|4","casainfo1|2","Djemila75|4","Tamassint'|6",,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/12/casa-fm.html","07-02-2012",757,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4149143/fameuse-video-tamer-hosni.html","13-01-2011",758,"Marredelacorruption|2","Djemila75|2","Nabuchodonosor II|1","Tamassint'|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4661228/juste-parce-qu-elle-porte-voile.html","09-10-2011",759,"Bento|1","sakki|1","Tamassint'|3","Hamza|1","babelweb|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4196104/l-erreur-voici-debut-faute.html","13-02-2011",760,"cit.2|2","Sipalamaimechose|1","ouldabbas|4","Mamaghatini|2","MEJENLO|1","xor111|2","Hamza|1",,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4011133/homo-sont-musulmans-comme-autres.html","15-10-2010",761,"Tamassint'|1","boutrioult1|14","aamirr|8","M_S|2","Bengi|4",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Halka--Blagues-jeux-pomes-7/","20-05-2007",762,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4150258/maoulid-elnnabaoui-c-est-soir.html","14-01-2011",763,"Marredelacorruption|4","Djemila75|1","Nabuchodonosor II|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3362598/open-atitude-sainte-touche.html","24-08-2009",764,"Ali_ben_barri|4","habib75|1","Djemila75|11",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Actualits-internationales-66/","20-05-2007",765,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/23/yabiladi-mag-numero-11.html","10-03-2012",766,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4290984/quoi-penser-d-hitler.html","07-04-2011",767,"Tamassint'|16","abde12|1","habib75|2","azl95|3","Chti'sem|2",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4203116/celui-aime-leve-doigt.html","17-02-2011",768,"MEJENLO|1","jimileouf|2","Sipalamaimechose|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4628827/grande-classe-marocaine.html","22-09-2011",769,"sakki|1","Tamassint'|14","azl95|1","sara**|1","boutrioult1|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3938445/est-ce-qu-une-journee-reussie.html","25-08-2010",770,"okouilivefr|2","habib75|1","sara**|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4059609/analyse-tres-interressante-lire-pensent.html","18-11-2010",771,"sara**|2","habib75|4","azl95|1","Djemila75|12",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Musique-5/","16-05-2007",772,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/24/yabiladi-mag-numero-12.html","10-03-2012",773,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4146447/discrimination-cadres-maghrebins-france.html","12-01-2011",774,"sakki|1","**DoLcEvItA**|1","Bengi|1","habib75|2","Hamza|1","Marredelacorruption|1",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4098009/deux-algeriens-racontent-maroc.html","12-12-2011",775,"Waniyazwanaman|1","azl95|4","Djemila75|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4355022/algerie-corruption.html","10-05-2011",776,"azl95|1","Djemila75|6","sara**|5","El Gitano|6","Bengi|2",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4019919/pourquoi-traiter-marocaine-sorte.html","22-10-2010",777,"Nabuchodonosor II|7","azl95|2","lola.|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4183686/c-est-quoi-videos-youtube.html","06-02-2011",778,"Ali_ben_barri|1","Bento|2","Mamaghatini|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4165440/j-irai-dormir-chez-vous-facon.html","23-01-2011",779,"bouloulou4|1","habib75|2","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3891785/bled-puis-30ans.html","19-07-2010",780,"aamirr|1","azl95|1","Nabuchodonosor II|2","Bengi|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3126769/citation-jour.html","24-04-2009",781,"Chti'sem|1","MissYabiladi2010|7","zig-zag|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3487845/fumez-vous.html","30-10-2009",782,"ma-casablanca|1","Chti'sem|1","Ali_ben_barri|2","MissYabiladi2010|4",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4077923/lancee-post.html","29-11-2010",783,"S  belamri|1","Chti'sem|2","azl95|1","sara**|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/21/luxe-radio.html","07-02-2012",784,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4126594/policier-gendarme-corrompu-maroc.html","01-01-2011",785,"lola.|1","Anonymatica|1","aamirr|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4016415/emeutes-laayoune-revelations-choquantes-invraisemblables.html","20-10-2010",786,"sakki|3","azl95|1","Djemila75|3",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4097962/bonne-annee-meilleurs-voeux-tous.html","12-12-2011",787,"aamirr|2","bouloulou4|1","boutrioult1|2","Djemila75|2","sara**|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/20/yabiladi-mag-numero-08.html","10-03-2012",788,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3988527/laayoune-vendre.html","01-10-2010",789,"Waniyazwanaman|1","aamirr|1","Djemila75|1","Nabuchodonosor II|1","sakki|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4383365/parler-l-arabe-dans-forum.html","23-05-2011",790,"Djemila75|6","M_S|9","sara**|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/7041276/epouse-fillette.html","02-06-2015",791,"Tamassint'|2","Hamza|1","zig-zag|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4139404/langue-maternelle.html","07-01-2011",792,"bouloulou4|3","Djemila75|6","sara**|1","lola.|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Vacances-au-Maroc-Transport-hbergement-resto-46/","16-05-2007",793,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3289113/guerre-solution.html","24-07-2009",794,"azl95|1","boutrioult1|1","Mamaghatini|13",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4202067/droit-homosexuels-dans-maroc-demain.html","16-02-2011",795,"aamirr|5","lola.|7","HANANAOU|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4377836/avis-forum.html","21-05-2011",796,"S  belamri|1","Bento|3","sara**|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4111252/langue-arabe-invitee-d-honneur-porte.html","03-01-2011",797,"bouloulou4|2","casainfo1|1","sara**|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Mariage-et-festivits-77/","16-05-2007",798,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4380003/legaliser-canabis.html","21-05-2011",799,"Bento|1","sakki|1","Djemila75|1","Bengi|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Sant-mode-beaut-53/","16-05-2007",800,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4648222/l-aide-kebir-pour-jamais-oublier.html","01-10-2011",801,"Nabuchodonosor II|1","Tamassint'|9","babasanfour|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/rss/89/3793517","01-12-2010",802,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3682925/double-triple-pseudo.html","08-02-2010",803,"ma-casablanca|10","sakki|1","Chti'sem|1","Ali_ben_barri|1","MissYabiladi2010|4","Bengi|1","habib75|3","azl95|1","sara**|3","Djemila75|1",,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4086747/cherche-l-odeur-maroc-france.html","06-04-2011",804,"bouloulou4|4","lola.|1","Chti'sem|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/14/yabiladi-mag-numero-03.html","10-03-2012",805,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4672620/agence-notation-pour-forums.html","17-10-2011",806,"Bento|1","sakki|21","sara**|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Mariage-et-festivits-77/","20-05-2007",807,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3576313/comment-aurez-vous-reagit-place.html","14-12-2010",808,"boutrioult1|2","Djemila75|1","sara**|1","Chti'sem|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4046088/mechancete-virtuelle.html","09-11-2010",809,"ma-casablanca|30","boutrioult1|1","sara**|5","M_S|1","bouloulou4|3","habib75|4","azl95|1","Chti'sem|4","casainfo1|2","Djemila75|2",,,,,,,,,,,,,,,,,
"yabiladi.com/forum/rss/68/3428472","01-12-2010",810,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4221116/prostitution-milliers-marocaines-sequestrees-jordanie.html","27-02-2011",811,"bouloulou4|1","sheera|3","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4170732/j-aime-notre.html","26-01-2011",812,"lola.|4","soulafe|3","Djemila75|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4277074/musulmane-pose-pour-decoincer-monde.html","28-03-2011",813,"Tamassint'|1","Anonymatica|1","El Gitano|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/2870759/joyeux-noel-tout-marocains-chritiens.html","25-11-2008",814,"MissYabiladi2010|3","azl95|3","habib75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4184043/langue-amazigh-maroc.html","06-02-2011",815,"ouldabbas|1","abde12|4","Sipalamaimechose|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4122768/change-pseudo.html","01-01-2011",816,"ma-casablanca|1","habib75|2","MissYabiladi2010|2","Djemila75|1","sara**|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/6284979/elle-refuse-porter-drapeau-marocain.html","07-06-2014",817,"Tamassint'|3","bouloulou4|1","Hamza|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3336126/portez-vous-bien-prenom.html","11-08-2009",818,"Chti'sem|3","habib75|1","Djemila75|3",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/smileys/smilie22.gif","23-03-2007",819,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/2146900/pourquoi-nous-anciens-yabi-n-avons.html","22-09-2007",820,"Ali_ben_barri|1","angelo|1","azl95|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4208254/avez-vous-objectifs-dans-votre.html","19-02-2011",821,"Bento|2","Djemila75|1","lola.|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4058839/activite.html","18-11-2010",822,"sakki|4","casainfo1|1","sara**|1","okouilivefr|1","Djemila75|3",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4405046/combien-seriez-vous-pret-investir.html","05-06-2011",823,"sakki|1","sheera|1","cit.2|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3971136/clac-clac-talons.html","20-09-2010",824,"ma-casablanca|1","aamirr|1","Djemila75|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4152862/assistera-fevrier-maroc.html","15-01-2011",825,"sakki|1","boutrioult1|9","sara**|23","Tamassint'|2","soulafe|1","babelweb|1","Chti'sem|4","MissYabiladi2010|2","walid_said|5","M_S|1","Anonymatica|1","mzmomo|1","HANANAOU|1","okouilivefr|1","miawwwwww|1","sheera|4","azl95|1","Nabuchodonosor II|4","telejojo|1","Zarrouk42|1","lola.|1","medbenali|1","narbonne|1","lahsenobe_19977|4","Marredelacorruption|1","casainfo1|1","Djemila75|1"
"yabiladi.com/forum/1/4598648/mariage-duree-determinee.html","07-09-2011",826,"sakki|1","Tamassint'|1","Hamza|3","ma-casablanca|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4153538/couscous-plat-raffine-populaire.html","16-01-2011",827,"Bento|1","Tamassint'|1","babelweb|1","angelo|1","aamirr|1","Bengi|2","bouloulou4|1","azl95|3","sara**|2","zig-zag|1","lahsenobe_19977|13","Djemila75|2",,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4230188/pour-vous-maroc-pays-riche.html","01-03-2011",828,"MarocaineFiére|1","sakki|1","bouloulou4|1","sara**|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4862143/faut-stopper-l-immigration-france.html","12-02-2012",829,"sakki|2","boutrioult1|1","Tamassint'|2","abde12|3","Bengi|3","sheera|1","azl95|3",,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4024323/j-ai-l-impression-algeriens-nous-aiment.html","26-10-2010",830,"Waniyazwanaman|1","bouloulou4|1","azl95|1","El Gitano|3","Djemila75|9",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/17/yabiladi-mag-numero-05.html","02-01-2012",831,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4356882/erdogan-arabes.html","11-05-2011",832,"habib75|1","Djemila75|1","Hamza|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3953942/mouche-dans-avion.html","07-09-2010",833,"ma-casablanca|2","aamirr|4","habib75|2","sara**|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3030636/maroc-chretien.html","28-02-2009",834,"Ali_ben_barri|1","sakki|1","habib75|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/10/radio-aswat.html","01-01-2012",835,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3821690/pourquoi-parle-t-on-autant-nelson-mandela.html","11-05-2010",836,"habib75|14","azl95|2","Bengi|3",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/363383/fuir-corse-tout-prix.html","16-09-2004",837,"aamirr|1","Bengi|1","lola.|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4885968/allah-i3eze-berberes-qu-ils-soient.html","26-02-2012",838,"boutrioult1|12","MissYabiladi2010|2","Nabuchodonosor II|2","Bengi|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/9/hit-radio.html","07-02-2012",839,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3862032/franciser-prenom.html","20-06-2010",840,"boutrioult1|10","S  belamri|1","Tamassint'|1","Chti'sem|1","lola.|1","Djemila75|13",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4114010/est-ce-maleh-vraiment-sioniste.html","23-12-2011",841,"Chti'sem|1","sakki|1","bouloulou4|2","azl95|6","Djemila75|10",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/3/radio-orient.html","01-01-2012",842,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4089251/images-d-algerie.html","04-03-2011",843,"Chti'sem|1","aamirr|1","okouilivefr|1","bouloulou4|3","sheera|1","lola.|1","El Gitano|1","Djemila75|33",,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4253434/l-islamisme-existe-t-il.html","15-03-2011",844,"boutrioult1|3","abde12|2","M_S|5",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/9/yabiladi-mag-numero-01.html","10-03-2012",845,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Marruecos--Foro-en-espaol-75/","20-05-2007",846,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Ramadan---ftes-religieuses-43/","20-05-2007",847,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4128149/forums-serait-il-infiltres-orientes.html","01-01-2011",848,"bouloulou4|1","casainfo1|2","Bengi|2","sara**|1","azl95|2","Hamza|3","lola.|1",,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4016971/maroc-ciel-terre-dimanche-france.html","20-10-2010",849,"Djemila75|1","narbonne|1","babelweb|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4057154/escroquerie-bien-huile-sous-fond.html","17-11-2010",850,"sakki|1","lola.|1","okouilivefr|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/2954733/quel-internaute-marocain-etes-vous.html","10-01-2009",851,"S  belamri|1","habib75|1","MissYabiladi2010|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4519971/nouvelle-organisation-forum.html","31-07-2011",852,"sheera|4","habib75|9","sara**|3","azl95|3",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4203382/emission-politique.html","17-02-2011",853,"cit.2|1","ouldabbas|2","abde12|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3350281/dentistes-dans-souks-marocains.html","17-08-2009",854,"El Gitano|1","habib75|2","ma-casablanca|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4074463/bonne-annee-and-meilleurs-voeux.html","28-11-2010",855,"sakki|1","angelo|1","bouloulou4|1","sara**|11","habib75|1","lola.|1","casainfo1|3","azl95|2",,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Amour-et-sentiments-3/","16-05-2007",856,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4055672/dieu-qu-il-beau-pays.html","16-11-2010",857,"ma-casablanca|2","MarocaineFiére|3","boutrioult1|1","Tamassint'|1","Djemila75|8","bouloulou4|1","sheera|1","habib75|1","azl95|9","sara**|13","Bengi|7","zig-zag|1","casainfo1|3",,,,,,,,,,,,,,
"yabiladi.com/forum/1/3585127/description-physique-chaque-yabis.html","19-12-2010",858,"ma-casablanca|5","angelo|1","sara**|3",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4058555/joyeux-anniversaire-notre-webmaster.html","17-11-2010",859,"ma-casablanca|3","habib75|2","casainfo1|1","Djemila75|3",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3150001/nouveau-forum-suggestions.html","04-05-2009",860,"ma-casablanca|6","Tamassint'|1","MissYabiladi2010|2","angelo|1","habib75|13","sara**|1",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4166773/marche-blanche-rendez-vous-mars.html","24-01-2011",861,"Tamassint'|1","Nabuchodonosor II|1","wasmen|2","azl95|1","narbonne|2",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Opportunits-daffaires-10/","16-05-2007",862,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3050132/quand-maroc-adoptera-l-anglais-comme.html","11-03-2009",863,"habib75|1","azl95|7","Bento|1","Bengi|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4466664/recensemment-berberes-yabis.html","08-07-2011",864,"habib75|8","Hamza|2","sheera|2","Djemila75|7",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Maison-bricolage-jardin-72/","16-05-2007",865,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3909510/pakistan-appel-dons.html","01-08-2010",866,"okouilivefr|1","habib75|2","sakki|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4042920/president-obama-admet-etre-maroc.html","08-11-2010",867,"Chti'sem|1","El Gitano|1","boutrioult1|1","Djemila75|1","Tamassint'|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4366206/l-histoire-votre-pseudo.html","15-05-2011",868,"MissYabiladi2010|1","HANANAOU|1","habib75|1","Djemila75|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4038869/pourquoi-forum-dedie-livres-lectures.html","05-11-2010",869,"S  belamri|5","Chti'sem|8","sakki|4","bouloulou4|3","casainfo1|3","sara**|1",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4188447/front-national-passe.html","08-02-2011",870,"sakki|3","angelo|1","Chti'sem|2","Bengi|1","HANANAOU|2","habib75|1","lola.|1","Hamza|1","zig-zag|2","Djemila75|1",,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4625766/petites-bonnes-maroc.html","20-09-2011",871,"bouloulou4|1","boutrioult1|1","MissYabiladi2010|5",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/15/al-manar.html","04-02-2012",872,,,,,,,,,,,,,,,,,,,,,,,,,,,
